Tiempo;Abs;patogeno;Probiotico;Muestra
14;0.1494;H.influenzae;M6;LECHE
14;0.1464;H.influenzae;;LECHE
14;0.1550;H.influenzae;;LECHE
14;0.1885;H.influenzae;M7;HECES
14;0.1695;H.influenzae;;HECES
14;0.1623;H.influenzae;;HECES
14;0.1637;H.influenzae;M8;LECHE
14;0.1633;H.influenzae;;LECHE
14;0.2351;H.influenzae;;LECHE
14;0.2391;H.influenzae;M9;HECES
14;0.2369;H.influenzae;;HECES
14;0.4209;H.influenzae;;HECES
14;0.2597;H.influenzae;M10;HECES
14;0.3386;H.influenzae;;HECES
14;0.4432;H.influenzae;;HECES
14;0.1901;H.influenzae;M11;LECHE
14;0.1911;H.influenzae;;LECHE
14;0.1872;H.influenzae;;LECHE
14;0.1955;H.influenzae;M12;LECHE
14;0.2023;H.influenzae;;LECHE
14;0.1803;H.influenzae;;LECHE
14;0.2405;H.influenzae;M13;HECES
14;0.2242;H.influenzae;;HECES
14;0.2318;H.influenzae;;HECES
14;0.2224;H.influenzae;M14;HECES
14;0.2235;H.influenzae;;HECES
14;0.2267;H.influenzae;;HECES
14;0.1326;H.influenzae;M15;LECHE
14;0.1246;H.influenzae;;LECHE
14;0.1246;H.influenzae;;LECHE
14;0.1883;H.influenzae;M16;HECES
14;0.1917;H.influenzae;;HECES
14;0.1913;H.influenzae;;HECES
14;0.2260;H.influenzae;M17;HECES
14;0.2367;H.influenzae;;HECES
14;0.2597;H.influenzae;;HECES
14;0.2435;H.influenzae;M18;HECES
14;0.3068;H.influenzae;;HECES
14;0.1522;H.influenzae;;HECES
14;0.1945;H.influenzae;M19;HECES
14;0.1881;H.influenzae;;HECES
14;0.4266;H.influenzae;;HECES
14;0.1948;H.influenzae;M20;HECES
14;0.2025;H.influenzae;;HECES
14;0.2134;H.influenzae;;HECES
14;0.1802;H.influenzae;M21;LECHE
14;0.1745;H.influenzae;;LECHE
14;0.2079;H.influenzae;;LECHE
14;0.5912;H.influenzae;M22;HECES
14;0.7164;H.influenzae;;HECES
14;0.6798;H.influenzae;;HECES
14;0.5912;H.influenzae;M23;LECHE
14;0.4582;H.influenzae;;LECHE
14;0.6987;H.influenzae;;LECHE
14;0.2446;H.influenzae;M24;LECHE
14;0.2310;H.influenzae;;LECHE
14;0.2390;H.influenzae;;LECHE
14;0.1278;H.influenzae;M25;HECES
14;0.1251;H.influenzae;;HECES
14;0.1260;H.influenzae;;HECES
14;0.1265;H.influenzae;M26;HECES
14;0.1266;H.influenzae;;HECES
14;0.1279;H.influenzae;;HECES
14;0.1226;H.influenzae;M27;LECHE
14;0.1239;H.influenzae;;LECHE
14;0.1226;H.influenzae;;LECHE
14;0.1233;H.influenzae;M28;LECHE
14;0.1219;H.influenzae;;LECHE
14;0.1321;H.influenzae;;LECHE
14;0.1821;H.influenzae;M29;HECES
14;0.1795;H.influenzae;;HECES
14;0.1626;H.influenzae;;HECES
14;0.1811;H.influenzae;M30;LECHE
14;0.1795;H.influenzae;;LECHE
14;0.1905;H.influenzae;;LECHE
14;0.1613;H.influenzae;M31;HECES
14;0.1578;H.influenzae;;HECES
14;0.1595;H.influenzae;;HECES
14;0.1540;H.influenzae;M32;LECHE
14;0.1599;H.influenzae;;LECHE
14;0.1534;H.influenzae;;LECHE
14;0.5288;H.influenzae;M33;LECHE
14;0.2154;H.influenzae;;LECHE
14;0.2135;H.influenzae;;LECHE
14;0.1655;H.influenzae;M34;LECHE
14;0.1566;H.influenzae;;LECHE
14;0.1649;H.influenzae;;LECHE
15;0.2054;H.influenzae;M1;HECES
15;0.1805;H.influenzae;;HECES
15;0.2678;H.influenzae;;HECES
15;0.2193;H.influenzae;M2;HECES
15;0.1844;H.influenzae;;HECES
15;0.2077;H.influenzae;;HECES
15;0.2514;H.influenzae;M3;HECES
15;0.2493;H.influenzae;;HECES
15;0.2770;H.influenzae;;HECES
15;0.1721;H.influenzae;M4;HECES
15;0.1484;H.influenzae;;HECES
15;0.1682;H.influenzae;;HECES
15;0.1411;H.influenzae;M5;LECHE
15;0.1344;H.influenzae;;LECHE
15;0.1607;H.influenzae;;LECHE
15;0.1492;H.influenzae;M6;LECHE
15;0.1475;H.influenzae;;LECHE
15;0.1546;H.influenzae;;LECHE
15;0.1917;H.influenzae;M7;HECES
15;0.1683;H.influenzae;;HECES
15;0.1613;H.influenzae;;HECES
15;0.1678;H.influenzae;M8;LECHE
15;0.1668;H.influenzae;;LECHE
15;0.2379;H.influenzae;;LECHE
15;0.2375;H.influenzae;M9;HECES
15;0.2348;H.influenzae;;HECES
15;0.4231;H.influenzae;;HECES
15;0.2632;H.influenzae;M10;HECES
15;0.3584;H.influenzae;;HECES
15;0.4499;H.influenzae;;HECES
15;0.1954;H.influenzae;M11;LECHE
15;0.1911;H.influenzae;;LECHE
15;0.1878;H.influenzae;;LECHE
15;0.1952;H.influenzae;M12;LECHE
15;0.2024;H.influenzae;;LECHE
15;0.1791;H.influenzae;;LECHE
15;0.2417;H.influenzae;M13;HECES
15;0.2253;H.influenzae;;HECES
15;0.2305;H.influenzae;;HECES
15;0.2219;H.influenzae;M14;HECES
15;0.2198;H.influenzae;;HECES
15;0.2317;H.influenzae;;HECES
15;0.1329;H.influenzae;M15;LECHE
15;0.1254;H.influenzae;;LECHE
15;0.1254;H.influenzae;;LECHE
15;0.1893;H.influenzae;M16;HECES
15;0.1916;H.influenzae;;HECES
15;0.1934;H.influenzae;;HECES
15;0.2232;H.influenzae;M17;HECES
15;0.2325;H.influenzae;;HECES
15;0.2615;H.influenzae;;HECES
15;0.2423;H.influenzae;M18;HECES
15;0.3149;H.influenzae;;HECES
15;0.1527;H.influenzae;;HECES
15;0.1947;H.influenzae;M19;HECES
15;0.1873;H.influenzae;;HECES
15;0.4326;H.influenzae;;HECES
15;0.1947;H.influenzae;M20;HECES
15;0.2012;H.influenzae;;HECES
15;0.2155;H.influenzae;;HECES
15;0.1815;H.influenzae;M21;LECHE
15;0.1737;H.influenzae;;LECHE
15;0.2110;H.influenzae;;LECHE
15;0.5938;H.influenzae;M22;HECES
15;0.7228;H.influenzae;;HECES
15;0.6813;H.influenzae;;HECES
15;0.5938;H.influenzae;M23;LECHE
15;0.4654;H.influenzae;;LECHE
15;0.7008;H.influenzae;;LECHE
15;0.2455;H.influenzae;M24;LECHE
15;0.2299;H.influenzae;;LECHE
15;0.2387;H.influenzae;;LECHE
15;0.1287;H.influenzae;M25;HECES
15;0.1259;H.influenzae;;HECES
15;0.1264;H.influenzae;;HECES
15;0.1272;H.influenzae;M26;HECES
15;0.1276;H.influenzae;;HECES
15;0.1278;H.influenzae;;HECES
15;0.1235;H.influenzae;M27;LECHE
15;0.1222;H.influenzae;;LECHE
15;0.1230;H.influenzae;;LECHE
15;0.1239;H.influenzae;M28;LECHE
15;0.1223;H.influenzae;;LECHE
15;0.1331;H.influenzae;;LECHE
15;0.1828;H.influenzae;M29;HECES
15;0.1797;H.influenzae;;HECES
15;0.1615;H.influenzae;;HECES
15;0.1818;H.influenzae;M30;LECHE
15;0.1802;H.influenzae;;LECHE
15;0.1899;H.influenzae;;LECHE
15;0.1623;H.influenzae;M31;HECES
15;0.1569;H.influenzae;;HECES
15;0.1588;H.influenzae;;HECES
15;0.1523;H.influenzae;M32;LECHE
15;0.1603;H.influenzae;;LECHE
15;0.1521;H.influenzae;;LECHE
15;0.5327;H.influenzae;M33;LECHE
15;0.2137;H.influenzae;;LECHE
15;0.2129;H.influenzae;;LECHE
15;0.1670;H.influenzae;M34;LECHE
15;0.1552;H.influenzae;;LECHE
15;0.1662;H.influenzae;;LECHE
16;0.2052;H.influenzae;M1;HECES
16;0.1792;H.influenzae;;HECES
16;0.2767;H.influenzae;;HECES
16;0.2311;H.influenzae;M2;HECES
16;0.1908;H.influenzae;;HECES
16;0.2123;H.influenzae;;HECES
16;0.2480;H.influenzae;M3;HECES
16;0.2793;H.influenzae;;HECES
16;0.2867;H.influenzae;;HECES
16;0.1781;H.influenzae;M4;HECES
16;0.1482;H.influenzae;;HECES
16;0.1704;H.influenzae;;HECES
16;0.1418;H.influenzae;M5;LECHE
16;0.1338;H.influenzae;;LECHE
16;0.1617;H.influenzae;;LECHE
16;0.1493;H.influenzae;M6;LECHE
16;0.1473;H.influenzae;;LECHE
16;0.1568;H.influenzae;;LECHE
16;0.1962;H.influenzae;M7;HECES
16;0.1670;H.influenzae;;HECES
16;0.1606;H.influenzae;;HECES
16;0.1730;H.influenzae;M8;LECHE
16;0.1708;H.influenzae;;LECHE
16;0.2439;H.influenzae;;LECHE
16;0.2339;H.influenzae;M9;HECES
16;0.2346;H.influenzae;;HECES
16;0.4236;H.influenzae;;HECES
16;0.2689;H.influenzae;M10;HECES
16;0.3770;H.influenzae;;HECES
16;0.4513;H.influenzae;;HECES
16;0.1917;H.influenzae;M11;LECHE
16;0.1907;H.influenzae;;LECHE
16;0.1892;H.influenzae;;LECHE
16;0.1943;H.influenzae;M12;LECHE
16;0.2021;H.influenzae;;LECHE
16;0.1799;H.influenzae;;LECHE
16;0.2411;H.influenzae;M13;HECES
16;0.2257;H.influenzae;;HECES
16;0.2307;H.influenzae;;HECES
16;0.2183;H.influenzae;M14;HECES
16;0.2178;H.influenzae;;HECES
16;0.2379;H.influenzae;;HECES
16;0.1321;H.influenzae;M15;LECHE
16;0.1250;H.influenzae;;LECHE
16;0.1250;H.influenzae;;LECHE
16;0.1885;H.influenzae;M16;HECES
16;0.1906;H.influenzae;;HECES
16;0.1923;H.influenzae;;HECES
16;0.2225;H.influenzae;M17;HECES
16;0.2289;H.influenzae;;HECES
16;0.2666;H.influenzae;;HECES
16;0.2563;H.influenzae;M18;HECES
16;0.3261;H.influenzae;;HECES
16;0.1552;H.influenzae;;HECES
16;0.1952;H.influenzae;M19;HECES
16;0.1878;H.influenzae;;HECES
16;0.4390;H.influenzae;;HECES
16;0.1957;H.influenzae;M20;HECES
16;0.2017;H.influenzae;;HECES
16;0.2201;H.influenzae;;HECES
16;0.1811;H.influenzae;M21;LECHE
16;0.1729;H.influenzae;;LECHE
16;0.2156;H.influenzae;;LECHE
16;0.5948;H.influenzae;M22;HECES
16;0.7255;H.influenzae;;HECES
16;0.6841;H.influenzae;;HECES
16;0.5948;H.influenzae;M23;LECHE
16;0.4704;H.influenzae;;LECHE
16;0.7007;H.influenzae;;LECHE
16;0.2446;H.influenzae;M24;LECHE
16;0.2304;H.influenzae;;LECHE
16;0.2396;H.influenzae;;LECHE
16;0.1289;H.influenzae;M25;HECES
16;0.1260;H.influenzae;;HECES
16;0.1265;H.influenzae;;HECES
16;0.1264;H.influenzae;M26;HECES
16;0.1268;H.influenzae;;HECES
16;0.1277;H.influenzae;;HECES
16;0.1230;H.influenzae;M27;LECHE
16;0.1205;H.influenzae;;LECHE
16;0.1229;H.influenzae;;LECHE
16;0.1236;H.influenzae;M28;LECHE
16;0.1227;H.influenzae;;LECHE
16;0.1336;H.influenzae;;LECHE
16;0.1830;H.influenzae;M29;HECES
16;0.1775;H.influenzae;;HECES
16;0.1611;H.influenzae;;HECES
16;0.1814;H.influenzae;M30;LECHE
16;0.1784;H.influenzae;;LECHE
16;0.1888;H.influenzae;;LECHE
16;0.1642;H.influenzae;M31;HECES
16;0.1585;H.influenzae;;HECES
16;0.1599;H.influenzae;;HECES
16;0.1522;H.influenzae;M32;LECHE
16;0.1611;H.influenzae;;LECHE
16;0.1530;H.influenzae;;LECHE
16;0.5366;H.influenzae;M33;LECHE
16;0.2131;H.influenzae;;LECHE
16;0.2132;H.influenzae;;LECHE
16;0.1706;H.influenzae;M34;LECHE
16;0.1557;H.influenzae;;LECHE
16;0.1688;H.influenzae;;LECHE
17;0.2063;H.influenzae;M1;HECES
17;0.1791;H.influenzae;;HECES
17;0.2847;H.influenzae;;HECES
17;0.2199;H.influenzae;M2;HECES
17;0.2016;H.influenzae;;HECES
17;0.2166;H.influenzae;;HECES
17;0.2465;H.influenzae;M3;HECES
17;0.2999;H.influenzae;;HECES
17;0.2950;H.influenzae;;HECES
17;0.1833;H.influenzae;M4;HECES
17;0.1472;H.influenzae;;HECES
17;0.1663;H.influenzae;;HECES
17;0.1437;H.influenzae;M5;LECHE
17;0.1336;H.influenzae;;LECHE
17;0.1602;H.influenzae;;LECHE
17;0.1503;H.influenzae;M6;LECHE
17;0.1497;H.influenzae;;LECHE
17;0.1572;H.influenzae;;LECHE
17;0.2078;H.influenzae;M7;HECES
17;0.1662;H.influenzae;;HECES
17;0.1612;H.influenzae;;HECES
17;0.1789;H.influenzae;M8;LECHE
17;0.1742;H.influenzae;;LECHE
17;0.2461;H.influenzae;;LECHE
17;0.2310;H.influenzae;M9;HECES
17;0.2372;H.influenzae;;HECES
17;0.4242;H.influenzae;;HECES
17;0.2789;H.influenzae;M10;HECES
17;0.4003;H.influenzae;;HECES
17;0.4485;H.influenzae;;HECES
17;0.1935;H.influenzae;M11;LECHE
17;0.1913;H.influenzae;;LECHE
17;0.1909;H.influenzae;;LECHE
17;0.1926;H.influenzae;M12;LECHE
17;0.2030;H.influenzae;;LECHE
17;0.1802;H.influenzae;;LECHE
17;0.2432;H.influenzae;M13;HECES
17;0.2247;H.influenzae;;HECES
17;0.2312;H.influenzae;;HECES
17;0.2174;H.influenzae;M14;HECES
17;0.2171;H.influenzae;;HECES
17;0.2430;H.influenzae;;HECES
17;0.1330;H.influenzae;M15;LECHE
17;0.1249;H.influenzae;;LECHE
17;0.1249;H.influenzae;;LECHE
17;0.1905;H.influenzae;M16;HECES
17;0.1912;H.influenzae;;HECES
17;0.1968;H.influenzae;;HECES
17;0.2224;H.influenzae;M17;HECES
17;0.2254;H.influenzae;;HECES
17;0.2705;H.influenzae;;HECES
17;0.2769;H.influenzae;M18;HECES
17;0.3470;H.influenzae;;HECES
17;0.1562;H.influenzae;;HECES
17;0.1964;H.influenzae;M19;HECES
17;0.1894;H.influenzae;;HECES
17;0.4368;H.influenzae;;HECES
17;0.1963;H.influenzae;M20;HECES
17;0.2010;H.influenzae;;HECES
17;0.2227;H.influenzae;;HECES
17;0.1819;H.influenzae;M21;LECHE
17;0.1716;H.influenzae;;LECHE
17;0.2190;H.influenzae;;LECHE
17;0.5877;H.influenzae;M22;HECES
17;0.7290;H.influenzae;;HECES
17;0.6875;H.influenzae;;HECES
17;0.5877;H.influenzae;M23;LECHE
17;0.4782;H.influenzae;;LECHE
17;0.6981;H.influenzae;;LECHE
17;0.2459;H.influenzae;M24;LECHE
17;0.2300;H.influenzae;;LECHE
17;0.2415;H.influenzae;;LECHE
17;0.1294;H.influenzae;M25;HECES
17;0.1261;H.influenzae;;HECES
17;0.1263;H.influenzae;;HECES
17;0.1277;H.influenzae;M26;HECES
17;0.1273;H.influenzae;;HECES
17;0.1282;H.influenzae;;HECES
17;0.1235;H.influenzae;M27;LECHE
17;0.1230;H.influenzae;;LECHE
17;0.1229;H.influenzae;;LECHE
17;0.1246;H.influenzae;M28;LECHE
17;0.1228;H.influenzae;;LECHE
17;0.1351;H.influenzae;;LECHE
17;0.1831;H.influenzae;M29;HECES
17;0.1779;H.influenzae;;HECES
17;0.1621;H.influenzae;;HECES
17;0.1817;H.influenzae;M30;LECHE
17;0.1777;H.influenzae;;LECHE
17;0.1918;H.influenzae;;LECHE
17;0.1671;H.influenzae;M31;HECES
17;0.1589;H.influenzae;;HECES
17;0.1616;H.influenzae;;HECES
17;0.1535;H.influenzae;M32;LECHE
17;0.1630;H.influenzae;;LECHE
17;0.1532;H.influenzae;;LECHE
17;0.5390;H.influenzae;M33;LECHE
17;0.2144;H.influenzae;;LECHE
17;0.2139;H.influenzae;;LECHE
17;0.1744;H.influenzae;M34;LECHE
17;0.1588;H.influenzae;;LECHE
17;0.1729;H.influenzae;;LECHE
18;0.2019;H.influenzae;M1;HECES
18;0.1741;H.influenzae;;HECES
18;0.2923;H.influenzae;;HECES
18;0.2174;H.influenzae;M2;HECES
18;0.2106;H.influenzae;;HECES
18;0.2210;H.influenzae;;HECES
18;0.2404;H.influenzae;M3;HECES
18;0.3247;H.influenzae;;HECES
18;0.3058;H.influenzae;;HECES
18;0.1831;H.influenzae;M4;HECES
18;0.1435;H.influenzae;;HECES
18;0.1674;H.influenzae;;HECES
18;0.1397;H.influenzae;M5;LECHE
18;0.1306;H.influenzae;;LECHE
18;0.1627;H.influenzae;;LECHE
18;0.1507;H.influenzae;M6;LECHE
18;0.1441;H.influenzae;;LECHE
18;0.1583;H.influenzae;;LECHE
18;0.2107;H.influenzae;M7;HECES
18;0.1621;H.influenzae;;HECES
18;0.1622;H.influenzae;;HECES
18;0.1809;H.influenzae;M8;LECHE
18;0.1780;H.influenzae;;LECHE
18;0.2511;H.influenzae;;LECHE
18;0.2289;H.influenzae;M9;HECES
18;0.2332;H.influenzae;;HECES
18;0.4230;H.influenzae;;HECES
18;0.2831;H.influenzae;M10;HECES
18;0.3966;H.influenzae;;HECES
18;0.4480;H.influenzae;;HECES
18;0.1955;H.influenzae;M11;LECHE
18;0.1933;H.influenzae;;LECHE
18;0.1923;H.influenzae;;LECHE
18;0.1960;H.influenzae;M12;LECHE
18;0.2038;H.influenzae;;LECHE
18;0.1809;H.influenzae;;LECHE
18;0.2441;H.influenzae;M13;HECES
18;0.2246;H.influenzae;;HECES
18;0.2325;H.influenzae;;HECES
18;0.2180;H.influenzae;M14;HECES
18;0.2203;H.influenzae;;HECES
18;0.2489;H.influenzae;;HECES
18;0.1328;H.influenzae;M15;LECHE
18;0.1244;H.influenzae;;LECHE
18;0.1244;H.influenzae;;LECHE
18;0.1949;H.influenzae;M16;HECES
18;0.1928;H.influenzae;;HECES
18;0.2002;H.influenzae;;HECES
18;0.2227;H.influenzae;M17;HECES
18;0.2218;H.influenzae;;HECES
18;0.2764;H.influenzae;;HECES
18;0.2966;H.influenzae;M18;HECES
18;0.3606;H.influenzae;;HECES
18;0.1581;H.influenzae;;HECES
18;0.1977;H.influenzae;M19;HECES
18;0.1870;H.influenzae;;HECES
18;0.4431;H.influenzae;;HECES
18;0.1969;H.influenzae;M20;HECES
18;0.2012;H.influenzae;;HECES
18;0.2262;H.influenzae;;HECES
18;0.1839;H.influenzae;M21;LECHE
18;0.1724;H.influenzae;;LECHE
18;0.2247;H.influenzae;;LECHE
18;0.5742;H.influenzae;M22;HECES
18;0.7314;H.influenzae;;HECES
18;0.6911;H.influenzae;;HECES
18;0.5742;H.influenzae;M23;LECHE
18;0.4819;H.influenzae;;LECHE
18;0.7011;H.influenzae;;LECHE
18;0.2466;H.influenzae;M24;LECHE
18;0.2291;H.influenzae;;LECHE
18;0.2439;H.influenzae;;LECHE
18;0.1297;H.influenzae;M25;HECES
18;0.1257;H.influenzae;;HECES
18;0.1266;H.influenzae;;HECES
18;0.1271;H.influenzae;M26;HECES
18;0.1270;H.influenzae;;HECES
18;0.1280;H.influenzae;;HECES
18;0.1229;H.influenzae;M27;LECHE
18;0.1220;H.influenzae;;LECHE
18;0.1218;H.influenzae;;LECHE
18;0.1245;H.influenzae;M28;LECHE
18;0.1222;H.influenzae;;LECHE
18;0.1350;H.influenzae;;LECHE
18;0.1852;H.influenzae;M29;HECES
18;0.1790;H.influenzae;;HECES
18;0.1611;H.influenzae;;HECES
18;0.1841;H.influenzae;M30;LECHE
18;0.1791;H.influenzae;;LECHE
18;0.1935;H.influenzae;;LECHE
18;0.1696;H.influenzae;M31;HECES
18;0.1614;H.influenzae;;HECES
18;0.1633;H.influenzae;;HECES
18;0.1539;H.influenzae;M32;LECHE
18;0.1648;H.influenzae;;LECHE
18;0.1546;H.influenzae;;LECHE
18;0.5417;H.influenzae;M33;LECHE
18;0.2151;H.influenzae;;LECHE
18;0.2168;H.influenzae;;LECHE
18;0.1789;H.influenzae;M34;LECHE
18;0.1581;H.influenzae;;LECHE
18;0.1774;H.influenzae;;LECHE
19;0.2035;H.influenzae;M1;HECES
19;0.1758;H.influenzae;;HECES
19;0.2988;H.influenzae;;HECES
19;0.2233;H.influenzae;M2;HECES
19;0.2274;H.influenzae;;HECES
19;0.2242;H.influenzae;;HECES
19;0.2406;H.influenzae;M3;HECES
19;0.3541;H.influenzae;;HECES
19;0.3131;H.influenzae;;HECES
19;0.1853;H.influenzae;M4;HECES
19;0.1448;H.influenzae;;HECES
19;0.1657;H.influenzae;;HECES
19;0.1420;H.influenzae;M5;LECHE
19;0.1327;H.influenzae;;LECHE
19;0.1649;H.influenzae;;LECHE
19;0.1487;H.influenzae;M6;LECHE
19;0.1449;H.influenzae;;LECHE
19;0.1598;H.influenzae;;LECHE
19;0.2155;H.influenzae;M7;HECES
19;0.1631;H.influenzae;;HECES
19;0.1626;H.influenzae;;HECES
19;0.1853;H.influenzae;M8;LECHE
19;0.1808;H.influenzae;;LECHE
19;0.2543;H.influenzae;;LECHE
19;0.2268;H.influenzae;M9;HECES
19;0.2304;H.influenzae;;HECES
19;0.4209;H.influenzae;;HECES
19;0.2782;H.influenzae;M10;HECES
19;0.3916;H.influenzae;;HECES
19;0.4457;H.influenzae;;HECES
19;0.1958;H.influenzae;M11;LECHE
19;0.1933;H.influenzae;;LECHE
19;0.1921;H.influenzae;;LECHE
19;0.1941;H.influenzae;M12;LECHE
19;0.2033;H.influenzae;;LECHE
19;0.1803;H.influenzae;;LECHE
19;0.2453;H.influenzae;M13;HECES
19;0.2243;H.influenzae;;HECES
19;0.2319;H.influenzae;;HECES
19;0.2218;H.influenzae;M14;HECES
19;0.2263;H.influenzae;;HECES
19;0.2539;H.influenzae;;HECES
19;0.1339;H.influenzae;M15;LECHE
19;0.1263;H.influenzae;;LECHE
19;0.1263;H.influenzae;;LECHE
19;0.1915;H.influenzae;M16;HECES
19;0.1925;H.influenzae;;HECES
19;0.2007;H.influenzae;;HECES
19;0.2225;H.influenzae;M17;HECES
19;0.2203;H.influenzae;;HECES
19;0.2781;H.influenzae;;HECES
19;0.3023;H.influenzae;M18;HECES
19;0.3741;H.influenzae;;HECES
19;0.1589;H.influenzae;;HECES
19;0.1970;H.influenzae;M19;HECES
19;0.1862;H.influenzae;;HECES
19;0.4453;H.influenzae;;HECES
19;0.1974;H.influenzae;M20;HECES
19;0.2008;H.influenzae;;HECES
19;0.2307;H.influenzae;;HECES
19;0.1847;H.influenzae;M21;LECHE
19;0.1723;H.influenzae;;LECHE
19;0.2276;H.influenzae;;LECHE
19;0.5632;H.influenzae;M22;HECES
19;0.7299;H.influenzae;;HECES
19;0.6905;H.influenzae;;HECES
19;0.5632;H.influenzae;M23;LECHE
19;0.4848;H.influenzae;;LECHE
19;0.7005;H.influenzae;;LECHE
19;0.2471;H.influenzae;M24;LECHE
19;0.2292;H.influenzae;;LECHE
19;0.2446;H.influenzae;;LECHE
19;0.1312;H.influenzae;M25;HECES
19;0.1274;H.influenzae;;HECES
19;0.1274;H.influenzae;;HECES
19;0.1286;H.influenzae;M26;HECES
19;0.1285;H.influenzae;;HECES
19;0.1294;H.influenzae;;HECES
19;0.1257;H.influenzae;M27;LECHE
19;0.1239;H.influenzae;;LECHE
19;0.1228;H.influenzae;;LECHE
19;0.1254;H.influenzae;M28;LECHE
19;0.1232;H.influenzae;;LECHE
19;0.1367;H.influenzae;;LECHE
19;0.1850;H.influenzae;M29;HECES
19;0.1780;H.influenzae;;HECES
19;0.1607;H.influenzae;;HECES
19;0.1840;H.influenzae;M30;LECHE
19;0.1783;H.influenzae;;LECHE
19;0.1928;H.influenzae;;LECHE
19;0.1717;H.influenzae;M31;HECES
19;0.1620;H.influenzae;;HECES
19;0.1634;H.influenzae;;HECES
19;0.1520;H.influenzae;M32;LECHE
19;0.1665;H.influenzae;;LECHE
19;0.1538;H.influenzae;;LECHE
19;0.5435;H.influenzae;M33;LECHE
19;0.2155;H.influenzae;;LECHE
19;0.2152;H.influenzae;;LECHE
19;0.1806;H.influenzae;M34;LECHE
19;0.1580;H.influenzae;;LECHE
19;0.1778;H.influenzae;;LECHE
20;0.2050;H.influenzae;M1;HECES
20;0.1810;H.influenzae;;HECES
20;0.3038;H.influenzae;;HECES
20;0.2279;H.influenzae;M2;HECES
20;0.2428;H.influenzae;;HECES
20;0.2274;H.influenzae;;HECES
20;0.2381;H.influenzae;M3;HECES
20;0.3650;H.influenzae;;HECES
20;0.3195;H.influenzae;;HECES
20;0.1854;H.influenzae;M4;HECES
20;0.1445;H.influenzae;;HECES
20;0.1662;H.influenzae;;HECES
20;0.1430;H.influenzae;M5;LECHE
20;0.1318;H.influenzae;;LECHE
20;0.1613;H.influenzae;;LECHE
20;0.1499;H.influenzae;M6;LECHE
20;0.1449;H.influenzae;;LECHE
20;0.1608;H.influenzae;;LECHE
20;0.2141;H.influenzae;M7;HECES
20;0.1635;H.influenzae;;HECES
20;0.1620;H.influenzae;;HECES
20;0.1862;H.influenzae;M8;LECHE
20;0.1836;H.influenzae;;LECHE
20;0.2578;H.influenzae;;LECHE
20;0.2275;H.influenzae;M9;HECES
20;0.2307;H.influenzae;;HECES
20;0.4183;H.influenzae;;HECES
20;0.2760;H.influenzae;M10;HECES
20;0.3892;H.influenzae;;HECES
20;0.4440;H.influenzae;;HECES
20;0.1967;H.influenzae;M11;LECHE
20;0.1938;H.influenzae;;LECHE
20;0.1956;H.influenzae;;LECHE
20;0.1941;H.influenzae;M12;LECHE
20;0.2028;H.influenzae;;LECHE
20;0.1826;H.influenzae;;LECHE
20;0.2449;H.influenzae;M13;HECES
20;0.2246;H.influenzae;;HECES
20;0.2339;H.influenzae;;HECES
20;0.2276;H.influenzae;M14;HECES
20;0.2421;H.influenzae;;HECES
20;0.2573;H.influenzae;;HECES
20;0.1332;H.influenzae;M15;LECHE
20;0.1252;H.influenzae;;LECHE
20;0.1252;H.influenzae;;LECHE
20;0.1919;H.influenzae;M16;HECES
20;0.1918;H.influenzae;;HECES
20;0.2039;H.influenzae;;HECES
20;0.2245;H.influenzae;M17;HECES
20;0.2186;H.influenzae;;HECES
20;0.2841;H.influenzae;;HECES
20;0.2989;H.influenzae;M18;HECES
20;0.3801;H.influenzae;;HECES
20;0.1583;H.influenzae;;HECES
20;0.1980;H.influenzae;M19;HECES
20;0.1871;H.influenzae;;HECES
20;0.4481;H.influenzae;;HECES
20;0.1965;H.influenzae;M20;HECES
20;0.2008;H.influenzae;;HECES
20;0.2304;H.influenzae;;HECES
20;0.1848;H.influenzae;M21;LECHE
20;0.1709;H.influenzae;;LECHE
20;0.2311;H.influenzae;;LECHE
20;0.5554;H.influenzae;M22;HECES
20;0.7284;H.influenzae;;HECES
20;0.6920;H.influenzae;;HECES
20;0.5554;H.influenzae;M23;LECHE
20;0.4828;H.influenzae;;LECHE
20;0.7016;H.influenzae;;LECHE
20;0.2476;H.influenzae;M24;LECHE
20;0.2295;H.influenzae;;LECHE
20;0.2479;H.influenzae;;LECHE
20;0.1303;H.influenzae;M25;HECES
20;0.1259;H.influenzae;;HECES
20;0.1255;H.influenzae;;HECES
20;0.1282;H.influenzae;M26;HECES
20;0.1277;H.influenzae;;HECES
20;0.1287;H.influenzae;;HECES
20;0.1231;H.influenzae;M27;LECHE
20;0.1221;H.influenzae;;LECHE
20;0.1210;H.influenzae;;LECHE
20;0.1237;H.influenzae;M28;LECHE
20;0.1219;H.influenzae;;LECHE
20;0.1362;H.influenzae;;LECHE
20;0.1857;H.influenzae;M29;HECES
20;0.1777;H.influenzae;;HECES
20;0.1599;H.influenzae;;HECES
20;0.1842;H.influenzae;M30;LECHE
20;0.1779;H.influenzae;;LECHE
20;0.1957;H.influenzae;;LECHE
20;0.1756;H.influenzae;M31;HECES
20;0.1650;H.influenzae;;HECES
20;0.1674;H.influenzae;;HECES
20;0.1555;H.influenzae;M32;LECHE
20;0.1693;H.influenzae;;LECHE
20;0.1559;H.influenzae;;LECHE
20;0.5464;H.influenzae;M33;LECHE
